ContractNumber|PlanID|SSAStateCountyCode|FIPSStateCountyCode|State|County|Enrollment|EnrollmentSerial|id|ContractNumber:1|PlanID:1|OrganizationType|PlanType|OffersPartD|SNPPlan|EGHP|OrganizationName|OrganizationMarketingName|PlanName|ParentOrganization|ContractEffectiveDate|ContractSerial|id:1
S5715|823|3090|04019|AZ|Pima|0|3018688|S5715 - 823|S5715|823|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|HCSC INSURANCE SERVICES COMPANY|Blue Cross and Blue Shield of IL, NM, OK, TX|Blue Cross Group MedicareRx Plan (PDP)|Health Care Service Corporation|01/01/2006|7414|S5715 - 823
S5715|824|3090|04019|AZ|Pima|0|3021846|S5715 - 824|S5715|824|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|HCSC INSURANCE SERVICES COMPANY|Blue Cross and Blue Shield of IL, NM, OK, TX|Blue Cross Group MedicareRx Plan (PDP)|Health Care Service Corporation|01/01/2006|7415|S5715 - 824
S5726|805|3090|04019|AZ|Pima|0|3025406|S5726 - 805|S5726|805|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|BLUE CROSS AND BLUE SHIELD OF KANSAS|Blue Cross and Blue Shield of Kansas or Blue KC|Blue MedicareRx (PDP)|Blue Cross Blue Shield of Kansas|01/01/2006|7418|S5726 - 805
S5743|805|3090|04019|AZ|Pima|0|3032920|S5743 - 805|S5743|805|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|WELLMARK  IA & SD, & BCBS MN, MT, NE, ND,& WY|MedicareBlue Rx|Group MedicareBlue Rx Self-funded (PDP)|BCBS MN, MT, NE, ND, WY, Wellmark IA and SD|01/01/2006|7422|S5743 - 805
S5795|804|3090|04019|AZ|Pima|0|3038397|S5795 - 804|S5795|804|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|USABLE MUTUAL INSURANCE COMPANY|Arkansas Blue Medicare|Arkansas BCBS Std Def Employer CY 4 (PDP)|USAble Mutual Insurance Company|01/01/2006|7428|S5795 - 804
S5795|809|3090|04019|AZ|Pima|0|3041555|S5795 - 809|S5795|809|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|USABLE MUTUAL INSURANCE COMPANY|Arkansas Blue Medicare|Arkansas BCBS Std Def Employer NCY 4 (PDP)|USAble Mutual Insurance Company|01/01/2006|7429|S5795 - 809
S5795|811|3090|04019|AZ|Pima|0|3044713|S5795 - 811|S5795|811|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|USABLE MUTUAL INSURANCE COMPANY|Arkansas Blue Medicare|ABCBS Group Basic CY (PDP)|USAble Mutual Insurance Company|01/01/2006|7430|S5795 - 811
S5795|812|3090|04019|AZ|Pima|0|3047871|S5795 - 812|S5795|812|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|USABLE MUTUAL INSURANCE COMPANY|Arkansas Blue Medicare|ABCBS Group Basic PY (PDP)|USAble Mutual Insurance Company|01/01/2006|7431|S5795 - 812
S5805|803|3090|04019|AZ|Pima|0|3051224|S5805 - 803|S5805|803|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7433|S5805 - 803
S5805|804|3090|04019|AZ|Pima|0|3054382|S5805 - 804|S5805|804|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7434|S5805 - 804
S5805|807|3090|04019|AZ|Pima|0|3057540|S5805 - 807|S5805|807|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7435|S5805 - 807
S5805|808|3090|04019|AZ|Pima|0|3060698|S5805 - 808|S5805|808|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7436|S5805 - 808
S5805|809|3090|04019|AZ|Pima|0|3063856|S5805 - 809|S5805|809|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7437|S5805 - 809
S5805|810|3090|04019|AZ|Pima|0|3067014|S5805 - 810|S5805|810|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7438|S5805 - 810
S5805|811|3090|04019|AZ|Pima|0|3070172|S5805 - 811|S5805|811|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7439|S5805 - 811
S5805|812|3090|04019|AZ|Pima|0|3073330|S5805 - 812|S5805|812|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7440|S5805 - 812
S5805|813|3090|04019|AZ|Pima|0|3076488|S5805 - 813|S5805|813|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7441|S5805 - 813
S5805|814|3090|04019|AZ|Pima|0|3079646|S5805 - 814|S5805|814|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7442|S5805 - 814
S5805|815|3090|04019|AZ|Pima|0|3082804|S5805 - 815|S5805|815|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7443|S5805 - 815
S5805|816|3090|04019|AZ|Pima|0|3085962|S5805 - 816|S5805|816|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7444|S5805 - 816
S5805|818|3090|04019|AZ|Pima|0|3089120|S5805 - 818|S5805|818|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7445|S5805 - 818
S5805|819|3090|04019|AZ|Pima|0|3092278|S5805 - 819|S5805|819|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7446|S5805 - 819
S5805|820|3090|04019|AZ|Pima|0|3095436|S5805 - 820|S5805|820|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7447|S5805 - 820
S5805|821|3090|04019|AZ|Pima|0|3098594|S5805 - 821|S5805|821|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7448|S5805 - 821
S5805|822|3090|04019|AZ|Pima|0|3101752|S5805 - 822|S5805|822|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7449|S5805 - 822
S5805|823|3090|04019|AZ|Pima|0|3104910|S5805 - 823|S5805|823|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7450|S5805 - 823
S5805|824|3090|04019|AZ|Pima|0|3108068|S5805 - 824|S5805|824|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7451|S5805 - 824
S5805|825|3090|04019|AZ|Pima|0|3111226|S5805 - 825|S5805|825|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7452|S5805 - 825
S5805|826|3090|04019|AZ|Pima|0|3114384|S5805 - 826|S5805|826|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7453|S5805 - 826
S5805|827|3090|04019|AZ|Pima|0|3117542|S5805 - 827|S5805|827|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7454|S5805 - 827
S5805|828|3090|04019|AZ|Pima|0|3120700|S5805 - 828|S5805|828|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7455|S5805 - 828
S5805|829|3090|04019|AZ|Pima|0|3123858|S5805 - 829|S5805|829|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7456|S5805 - 829
S5805|830|3090|04019|AZ|Pima|0|3127016|S5805 - 830|S5805|830|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7457|S5805 - 830
S5805|831|3090|04019|AZ|Pima|0|3130174|S5805 - 831|S5805|831|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7458|S5805 - 831
S5805|832|3090|04019|AZ|Pima|0|3133332|S5805 - 832|S5805|832|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7459|S5805 - 832
S5805|833|3090|04019|AZ|Pima|0|3136490|S5805 - 833|S5805|833|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7460|S5805 - 833
S5805|834|3090|04019|AZ|Pima|0|3139648|S5805 - 834|S5805|834|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7461|S5805 - 834
S5805|835|3090|04019|AZ|Pima|0|3142806|S5805 - 835|S5805|835|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7462|S5805 - 835
S5805|836|3090|04019|AZ|Pima|0|3145964|S5805 - 836|S5805|836|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7463|S5805 - 836
S5805|837|3090|04019|AZ|Pima|0|3149122|S5805 - 837|S5805|837|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7464|S5805 - 837
S5805|838|3090|04019|AZ|Pima|0|3152280|S5805 - 838|S5805|838|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7465|S5805 - 838
S5820|804|3090|04019|AZ|Pima|0|3166438|S5820 - 804|S5820|804|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7505|S5820 - 804
S5820|808|3090|04019|AZ|Pima|0|3172630|S5820 - 808|S5820|808|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7507|S5820 - 808
S5820|810|3090|04019|AZ|Pima|0|3175726|S5820 - 810|S5820|810|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7508|S5820 - 810
S5820|811|3090|04019|AZ|Pima|0|3178822|S5820 - 811|S5820|811|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7509|S5820 - 811
S5820|812|3090|04019|AZ|Pima|0|3181918|S5820 - 812|S5820|812|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7510|S5820 - 812
S5820|813|3090|04019|AZ|Pima|0|3185014|S5820 - 813|S5820|813|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7511|S5820 - 813
S5820|814|3090|04019|AZ|Pima|0|3188110|S5820 - 814|S5820|814|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7512|S5820 - 814
S5820|815|3090|04019|AZ|Pima|0|3191206|S5820 - 815|S5820|815|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7513|S5820 - 815
S5820|816|3090|04019|AZ|Pima|0|3194302|S5820 - 816|S5820|816|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7514|S5820 - 816
S5820|817|3090|04019|AZ|Pima|0|3197398|S5820 - 817|S5820|817|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7515|S5820 - 817
S5820|818|3090|04019|AZ|Pima|0|3200494|S5820 - 818|S5820|818|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7516|S5820 - 818
S5820|819|3090|04019|AZ|Pima|0|3203590|S5820 - 819|S5820|819|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7517|S5820 - 819
S5820|820|3090|04019|AZ|Pima|0|3206686|S5820 - 820|S5820|820|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7518|S5820 - 820
S5820|821|3090|04019|AZ|Pima|0|3209782|S5820 - 821|S5820|821|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7519|S5820 - 821
S5820|822|3090|04019|AZ|Pima|0|3212879|S5820 - 822|S5820|822|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7520|S5820 - 822
S5820|823|3090|04019|AZ|Pima|0|3215975|S5820 - 823|S5820|823|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7521|S5820 - 823
S5820|824|3090|04019|AZ|Pima|0|3219071|S5820 - 824|S5820|824|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7522|S5820 - 824
S5820|825|3090|04019|AZ|Pima|0|3222167|S5820 - 825|S5820|825|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7523|S5820 - 825
S5820|826|3090|04019|AZ|Pima|0|3225263|S5820 - 826|S5820|826|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7524|S5820 - 826
S5820|827|3090|04019|AZ|Pima|0|3228361|S5820 - 827|S5820|827|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7525|S5820 - 827
S5820|828|3090|04019|AZ|Pima|0|3231457|S5820 - 828|S5820|828|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7526|S5820 - 828
S5820|829|3090|04019|AZ|Pima|0|3234553|S5820 - 829|S5820|829|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7527|S5820 - 829
S5820|830|3090|04019|AZ|Pima|0|3237649|S5820 - 830|S5820|830|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7528|S5820 - 830
S5820|831|3090|04019|AZ|Pima|0|3240745|S5820 - 831|S5820|831|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7529|S5820 - 831
S5820|832|3090|04019|AZ|Pima|0|3243841|S5820 - 832|S5820|832|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7530|S5820 - 832
S5820|834|3090|04019|AZ|Pima|0|3250040|S5820 - 834|S5820|834|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7532|S5820 - 834
S5820|835|3090|04019|AZ|Pima|0|3253136|S5820 - 835|S5820|835|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7533|S5820 - 835
S5820|836|3090|04019|AZ|Pima|0|3256232|S5820 - 836|S5820|836|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|UNITEDHEALTHCARE INSURANCE COMPANY|UnitedHealthcare|UnitedHealthcare MedicareRx for Groups (PDP)|UnitedHealth Group, Inc.|01/01/2006|7534|S5820 - 836
S5857|802|3090|04019|AZ|Pima|0|3259328|S5857 - 802|S5857|802|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|PRIORITY HEALTH INSURANCE COMPANY|Priority Health Medicare|PriorityMedicare Rx EG Non-Calendar Year (PDP)|BHSH|01/01/2006|7535|S5857 - 802
S5857|803|3090|04019|AZ|Pima|0|3262486|S5857 - 803|S5857|803|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|Yes|PRIORITY HEALTH INSURANCE COMPANY|Priority Health Medicare|PriorityMedicare Rx EG Calendar Year (PDP)|BHSH|01/01/2006|7536|S5857 - 803
S5884|101|3090|04019|AZ|Pima|0|3265594|S5884 - 101|S5884|101|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|No|HUMANA INSURANCE COMPANY|Humana|Humana Basic Rx Plan (PDP)|Humana Inc.|01/01/2006|7539|S5884 - 101
S5884|102|3090|04019|AZ|Pima|0|3265824|S5884 - 102|S5884|102|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|No|HUMANA INSURANCE COMPANY|Humana|Humana Basic Rx Plan (PDP)|Humana Inc.|01/01/2006|7540|S5884 - 102
S5884|104|3090|04019|AZ|Pima|0|3266673|S5884 - 104|S5884|104|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|No|HUMANA INSURANCE COMPANY|Humana|Humana Basic Rx Plan (PDP)|Humana Inc.|01/01/2006|7542|S5884 - 104
S5884|106|3090|04019|AZ|Pima|0|3267591|S5884 - 106|S5884|106|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|No|HUMANA INSURANCE COMPANY|Humana|Humana Basic Rx Plan (PDP)|Humana Inc.|01/01/2006|7544|S5884 - 106
S5884|108|3090|04019|AZ|Pima|0|3269024|S5884 - 108|S5884|108|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|No|HUMANA INSURANCE COMPANY|Humana|Humana Basic Rx Plan (PDP)|Humana Inc.|01/01/2006|7546|S5884 - 108
S5884|110|3090|04019|AZ|Pima|0|3269734|S5884 - 110|S5884|110|Medicare Prescription Drug Plan|Medicare Prescription Drug Plan|Yes|No|No|HUMANA INSURANCE COMPANY|Humana|Humana Basic Rx Plan (PDP)|Humana Inc.|01/01/2006|7548|S5884 - 110
